student_id,subject_id,teacher_id,exam_1,exam_2,exam_3,attendance,final_score,date
STU_c8326efe,SUB_MAT_392,TCH_be7faa8a,78.28,51.37,53.37,7,61.01,2025-10-21
STU_c8326efe,SUB_ENG_307,TCH_be7faa8a,60.19,90.5,56.54,7,69.08,2025-02-15
STU_c8326efe,SUB_ART_886,TCH_29eb2101,88.87,71.35,58.6,6,72.94,2025-07-07
STU_26623dfb,SUB_MAT_392,TCH_29eb2101,78.49,82.99,53.78,10,71.75,2025-03-20
STU_26623dfb,SUB_HIS_105,TCH_b9608476,97.61,54.43,65.28,9,72.44,2025-05-31
STU_26623dfb,SUB_ART_886,TCH_29eb2101,70.3,58.35,92.17,6,73.61,2025-02-10
STU_26623dfb,SUB_CHE_148,TCH_b9608476,94.72,98.58,88.1,8,93.8,2025-06-17
STU_5e3b502b,SUB_PHY_117,TCH_29eb2101,53.22,94.56,93.72,9,80.5,2025-04-17
STU_5e3b502b,SUB_MAT_392,TCH_82b5b2da,92.33,78.21,66.62,10,79.05,2025-05-01
STU_5e3b502b,SUB_ART_886,TCH_61765dbd,52.56,99.75,81.49,7,77.93,2025-05-14
STU_5e3b502b,SUB_CHE_148,TCH_7602e517,73.47,70.33,89.82,9,77.87,2025-05-21
STU_d83b6876,SUB_BIO_910,TCH_2b2625e5,59.16,52.51,61.33,8,57.67,2025-05-23
STU_d83b6876,SUB_ENG_307,TCH_7602e517,56.08,92.57,76.0,8,74.88,2025-08-01
STU_d83b6876,SUB_MAT_392,TCH_61765dbd,58.72,93.05,75.76,7,75.84,2025-05-18
STU_d83b6876,SUB_PHY_117,TCH_b0dd4864,53.27,80.59,68.38,8,67.41,2025-02-13
STU_ad5a1185,SUB_COM_142,TCH_b9608476,67.49,77.04,63.4,8,69.31,2025-01-01
STU_ad5a1185,SUB_ART_886,TCH_7602e517,98.77,57.75,82.89,10,79.8,2025-08-20
STU_ad5a1185,SUB_CHE_148,TCH_be7faa8a,71.86,51.58,78.8,6,67.41,2025-07-16
STU_b7a988f8,SUB_BIO_910,TCH_b9608476,77.69,94.34,98.78,7,90.27,2025-09-16
STU_b7a988f8,SUB_MAT_392,TCH_b0dd4864,63.04,52.49,87.7,8,67.74,2025-09-25
STU_b7a988f8,SUB_PHY_117,TCH_b0dd4864,80.23,54.93,60.05,7,65.07,2025-05-04
STU_b7a988f8,SUB_COM_142,TCH_7602e517,69.25,78.91,59.06,7,69.07,2025-07-20
STU_b7a988f8,SUB_CHE_148,TCH_7602e517,97.28,52.12,70.06,7,73.15,2025-02-17
STU_22102b43,SUB_CHE_148,TCH_be7faa8a,68.71,75.32,57.93,7,67.32,2025-10-04
STU_22102b43,SUB_HIS_105,TCH_59cac908,81.11,68.3,54.3,7,67.9,2025-11-08
STU_22102b43,SUB_COM_142,TCH_7602e517,86.7,52.01,81.08,8,73.26,2025-04-20
STU_22102b43,SUB_MAT_392,TCH_61765dbd,71.66,97.29,78.6,8,82.52,2025-04-03
STU_ee66a9e0,SUB_PHY_117,TCH_61765dbd,76.7,66.97,98.68,8,80.78,2025-07-08
STU_ee66a9e0,SUB_HIS_105,TCH_b9608476,67.5,54.02,89.94,7,70.49,2025-10-28
STU_ee66a9e0,SUB_COM_142,TCH_b0dd4864,62.86,97.82,98.29,9,86.32,2025-05-29
STU_ee66a9e0,SUB_ART_886,TCH_29eb2101,83.72,78.65,77.07,9,79.81,2025-04-21
STU_0d64e2dd,SUB_MAT_392,TCH_59cac908,59.38,71.24,60.31,8,63.64,2025-05-29
STU_0d64e2dd,SUB_PHY_117,TCH_59cac908,85.85,98.54,67.91,10,84.1,2025-08-12
STU_0d64e2dd,SUB_CHE_148,TCH_2b2625e5,57.89,77.73,85.77,8,73.8,2025-06-11
STU_0d64e2dd,SUB_HIS_105,TCH_fc41ed5e,57.56,86.12,61.52,9,68.4,2025-11-17
STU_0d64e2dd,SUB_BIO_910,TCH_b9608476,63.84,69.39,55.2,7,62.81,2025-03-15
STU_11ff0244,SUB_PHY_117,TCH_29eb2101,61.21,67.35,85.95,6,71.5,2025-09-28
STU_11ff0244,SUB_CHE_148,TCH_59cac908,76.28,54.42,75.31,8,68.67,2025-02-01
STU_11ff0244,SUB_MAT_392,TCH_29eb2101,63.36,83.67,84.01,8,77.01,2025-08-04
STU_4fe1619f,SUB_CHE_148,TCH_7602e517,74.36,52.15,59.8,8,62.1,2025-05-09
STU_4fe1619f,SUB_PHY_117,TCH_29eb2101,93.6,87.72,59.98,7,80.43,2025-09-19
STU_4fe1619f,SUB_ENG_307,TCH_59cac908,96.14,75.08,99.81,6,90.34,2025-06-02
STU_e9927282,SUB_CHE_148,TCH_82b5b2da,79.36,58.61,64.6,9,67.52,2025-04-30
STU_e9927282,SUB_BIO_910,TCH_2b2625e5,73.15,71.03,65.84,9,70.01,2025-01-29
STU_e9927282,SUB_PHY_117,TCH_2b2625e5,86.12,74.71,98.33,6,86.39,2025-10-31
STU_e9927282,SUB_ENG_307,TCH_7602e517,88.15,91.72,86.08,7,88.65,2025-04-28
STU_e9927282,SUB_COM_142,TCH_29eb2101,79.7,71.77,83.97,7,78.48,2025-10-14
STU_aeb8876d,SUB_CHE_148,TCH_82b5b2da,83.94,54.7,78.0,7,72.21,2025-03-25
STU_aeb8876d,SUB_COM_142,TCH_b0dd4864,66.92,93.87,50.83,10,70.54,2025-05-24
STU_aeb8876d,SUB_HIS_105,TCH_2b2625e5,92.08,69.65,56.38,8,72.7,2025-07-15
STU_aeb8876d,SUB_ART_886,TCH_be7faa8a,51.22,86.65,66.6,7,68.16,2025-08-26
STU_aeb8876d,SUB_BIO_910,TCH_7602e517,73.38,56.66,66.09,7,65.38,2025-04-26
STU_0c4ff014,SUB_HIS_105,TCH_b0dd4864,99.02,79.49,50.54,9,76.35,2025-04-13
STU_0c4ff014,SUB_CHE_148,TCH_7602e517,64.18,58.11,86.24,9,69.51,2025-11-20
STU_0c4ff014,SUB_BIO_910,TCH_29eb2101,69.94,65.29,76.25,6,70.49,2025-06-02
STU_0c4ff014,SUB_PHY_117,TCH_b0dd4864,64.85,76.77,56.73,6,66.12,2025-07-28
STU_47d90aed,SUB_BIO_910,TCH_59cac908,73.38,85.26,61.57,8,73.4,2025-11-05
STU_47d90aed,SUB_PHY_117,TCH_59cac908,88.82,56.23,64.45,6,69.83,2025-01-12
STU_47d90aed,SUB_ENG_307,TCH_59cac908,82.58,62.79,57.67,8,67.68,2025-02-19
STU_47d90aed,SUB_CHE_148,TCH_b0dd4864,96.76,67.64,64.24,10,76.21,2025-07-11
STU_2d4c3fa5,SUB_ENG_307,TCH_7602e517,66.12,99.63,50.42,10,72.06,2025-07-25
STU_2d4c3fa5,SUB_BIO_910,TCH_b9608476,80.19,81.75,78.93,9,80.29,2025-08-23
STU_2d4c3fa5,SUB_HIS_105,TCH_61765dbd,73.75,68.02,81.12,8,74.3,2025-05-12
STU_04647d62,SUB_ART_886,TCH_61765dbd,54.0,96.69,53.94,9,68.21,2025-08-14
STU_04647d62,SUB_MAT_392,TCH_82b5b2da,58.57,70.6,67.97,7,65.71,2025-01-23
STU_04647d62,SUB_CHE_148,TCH_7602e517,54.3,98.74,67.17,7,73.4,2025-05-29
STU_67c971c0,SUB_MAT_392,TCH_61765dbd,53.53,87.4,84.36,10,75.1,2025-02-03
STU_67c971c0,SUB_COM_142,TCH_fc41ed5e,96.31,71.18,55.89,9,74.46,2025-01-16
STU_67c971c0,SUB_CHE_148,TCH_61765dbd,80.29,70.14,61.2,6,70.54,2025-11-11
STU_67c971c0,SUB_ENG_307,TCH_fc41ed5e,94.84,86.17,83.25,10,88.09,2025-04-23
STU_f80681ae,SUB_HIS_105,TCH_be7faa8a,55.52,79.88,96.21,7,77.2,2025-01-16
STU_f80681ae,SUB_ENG_307,TCH_59cac908,66.5,98.45,51.32,6,72.09,2025-07-07
STU_f80681ae,SUB_CHE_148,TCH_61765dbd,79.74,64.15,97.04,5,80.31,2025-01-06
STU_faa6541c,SUB_CHE_148,TCH_7602e517,79.94,99.06,52.88,10,77.29,2025-06-15
STU_faa6541c,SUB_PHY_117,TCH_be7faa8a,77.52,95.04,56.68,9,76.41,2025-07-01
STU_faa6541c,SUB_HIS_105,TCH_29eb2101,90.08,70.0,85.16,8,81.75,2025-10-09
STU_2a0e356e,SUB_COM_142,TCH_7602e517,74.21,82.32,50.44,6,68.99,2025-06-09
STU_2a0e356e,SUB_ART_886,TCH_fc41ed5e,96.91,65.52,92.39,9,84.94,2025-11-18
STU_2a0e356e,SUB_HIS_105,TCH_29eb2101,77.28,69.27,76.89,7,74.48,2025-09-11
STU_2a0e356e,SUB_MAT_392,TCH_59cac908,51.3,83.11,50.51,10,61.64,2025-08-29
STU_ae70d179,SUB_HIS_105,TCH_b9608476,57.09,94.41,59.95,6,70.48,2025-04-03
STU_ae70d179,SUB_MAT_392,TCH_82b5b2da,68.96,97.12,95.61,9,87.23,2025-07-10
STU_ae70d179,SUB_COM_142,TCH_be7faa8a,69.07,57.04,73.62,9,66.58,2025-05-28
STU_73b9f4b3,SUB_MAT_392,TCH_2b2625e5,66.21,93.37,88.1,8,82.56,2025-01-22
STU_73b9f4b3,SUB_COM_142,TCH_59cac908,96.37,52.47,77.85,8,75.56,2025-04-16
STU_73b9f4b3,SUB_PHY_117,TCH_fc41ed5e,91.62,77.72,75.02,6,81.45,2025-11-15
STU_7da5c8d7,SUB_HIS_105,TCH_29eb2101,70.44,74.13,53.17,7,65.91,2025-08-20
STU_7da5c8d7,SUB_CHE_148,TCH_7602e517,94.83,93.64,74.98,9,87.82,2025-06-05
STU_7da5c8d7,SUB_ART_886,TCH_b9608476,67.28,74.73,73.98,8,72.0,2025-04-13
STU_7da5c8d7,SUB_MAT_392,TCH_59cac908,77.71,70.92,76.34,8,74.99,2025-11-04
STU_7da5c8d7,SUB_BIO_910,TCH_59cac908,50.24,56.87,87.27,7,64.79,2025-09-29
STU_6c194887,SUB_CHE_148,TCH_82b5b2da,80.53,67.89,71.03,9,73.15,2025-08-24
STU_6c194887,SUB_ENG_307,TCH_fc41ed5e,80.92,59.37,55.55,9,65.28,2025-05-22
STU_6c194887,SUB_ART_886,TCH_7602e517,87.48,87.64,70.96,5,82.03,2025-10-12
STU_17c8d4f2,SUB_COM_142,TCH_b0dd4864,91.02,55.61,86.88,7,77.84,2025-06-15
STU_17c8d4f2,SUB_HIS_105,TCH_82b5b2da,59.03,94.7,61.03,9,71.59,2025-10-26
STU_17c8d4f2,SUB_BIO_910,TCH_82b5b2da,55.52,59.64,51.22,6,55.46,2025-05-11
STU_17c8d4f2,SUB_MAT_392,TCH_59cac908,78.71,97.94,88.13,8,88.26,2025-07-05
STU_17c8d4f2,SUB_ART_886,TCH_59cac908,61.49,75.18,80.76,10,72.48,2025-10-07
STU_aef28807,SUB_CHE_148,TCH_61765dbd,62.06,94.28,85.09,7,80.48,2025-07-19
STU_aef28807,SUB_MAT_392,TCH_fc41ed5e,84.32,55.7,62.89,9,67.64,2025-02-26
STU_aef28807,SUB_PHY_117,TCH_b0dd4864,76.7,60.5,67.16,8,68.12,2025-06-10
STU_aef28807,SUB_BIO_910,TCH_61765dbd,87.38,90.16,71.92,6,83.15,2025-05-31
STU_aef28807,SUB_ENG_307,TCH_61765dbd,50.55,88.38,96.06,10,78.33,2025-07-13
STU_ef61f6c4,SUB_HIS_105,TCH_b9608476,89.31,75.03,77.32,10,80.55,2025-08-26
STU_ef61f6c4,SUB_ART_886,TCH_82b5b2da,50.35,75.26,63.67,8,63.09,2025-07-19
STU_ef61f6c4,SUB_PHY_117,TCH_59cac908,70.79,65.63,75.37,7,70.6,2025-03-04
STU_ef61f6c4,SUB_BIO_910,TCH_b9608476,52.68,97.13,75.03,8,74.95,2025-05-23
STU_47ceff7a,SUB_COM_142,TCH_7602e517,61.06,84.75,85.05,6,76.95,2025-08-30
STU_47ceff7a,SUB_PHY_117,TCH_b0dd4864,96.75,87.0,75.97,9,86.57,2025-01-04
STU_47ceff7a,SUB_ENG_307,TCH_7602e517,54.95,66.02,52.97,7,57.98,2025-01-24
STU_47ceff7a,SUB_ART_886,TCH_2b2625e5,56.42,65.9,75.24,8,65.85,2025-07-16
STU_47ceff7a,SUB_MAT_392,TCH_82b5b2da,86.45,57.39,97.23,9,80.36,2025-07-13
STU_0ff937a7,SUB_COM_142,TCH_b9608476,61.9,73.38,58.82,9,64.7,2025-03-17
STU_0ff937a7,SUB_MAT_392,TCH_b0dd4864,90.31,63.12,56.2,6,69.88,2025-06-26
STU_0ff937a7,SUB_HIS_105,TCH_2b2625e5,67.46,94.3,67.47,7,76.41,2025-08-04
STU_0ff937a7,SUB_PHY_117,TCH_fc41ed5e,87.44,66.19,68.3,9,73.98,2025-08-07
STU_0ff937a7,SUB_ENG_307,TCH_fc41ed5e,56.22,70.71,78.91,10,68.61,2025-06-05
STU_c9d0af8d,SUB_CHE_148,TCH_b0dd4864,51.94,97.89,57.86,9,69.23,2025-08-13
STU_c9d0af8d,SUB_COM_142,TCH_82b5b2da,79.36,72.11,90.05,8,80.51,2025-02-16
STU_c9d0af8d,SUB_HIS_105,TCH_59cac908,89.29,83.66,83.87,7,85.61,2025-01-24
STU_72b3c261,SUB_ART_886,TCH_29eb2101,82.49,83.68,87.8,7,84.66,2025-02-06
STU_72b3c261,SUB_COM_142,TCH_59cac908,86.51,92.89,67.4,9,82.27,2025-10-12
STU_72b3c261,SUB_MAT_392,TCH_fc41ed5e,82.16,69.01,71.87,9,74.35,2025-11-09
STU_ba3eec2a,SUB_BIO_910,TCH_59cac908,98.58,94.07,89.95,8,94.2,2025-05-29
STU_ba3eec2a,SUB_ENG_307,TCH_29eb2101,63.48,63.97,63.21,9,63.55,2025-04-28
STU_ba3eec2a,SUB_ART_886,TCH_fc41ed5e,75.16,70.9,94.61,7,80.22,2025-07-31
STU_ba3eec2a,SUB_HIS_105,TCH_fc41ed5e,72.76,94.62,65.1,8,77.49,2025-02-15
STU_d2642aa4,SUB_ENG_307,TCH_82b5b2da,54.15,66.08,60.21,10,60.15,2025-01-14
STU_d2642aa4,SUB_BIO_910,TCH_82b5b2da,66.72,62.7,75.91,8,68.44,2025-09-16
STU_d2642aa4,SUB_COM_142,TCH_7602e517,77.99,88.5,93.61,5,86.7,2025-06-15
STU_9ec87c59,SUB_HIS_105,TCH_2b2625e5,66.21,66.54,70.55,9,67.77,2025-02-13
STU_9ec87c59,SUB_CHE_148,TCH_fc41ed5e,72.01,56.26,99.93,8,76.07,2025-09-28
STU_9ec87c59,SUB_BIO_910,TCH_59cac908,62.76,63.56,77.56,9,67.96,2025-01-14
STU_d43ab327,SUB_BIO_910,TCH_61765dbd,82.27,72.09,86.38,8,80.25,2025-05-26
STU_d43ab327,SUB_MAT_392,TCH_7602e517,62.19,92.38,71.55,7,75.37,2025-01-13
STU_d43ab327,SUB_ART_886,TCH_61765dbd,95.26,72.79,84.31,6,84.12,2025-01-05
STU_d43ab327,SUB_HIS_105,TCH_7602e517,93.34,91.07,57.48,9,80.63,2025-01-20
STU_25725ae8,SUB_CHE_148,TCH_61765dbd,50.06,72.72,59.25,9,60.68,2025-09-25
STU_25725ae8,SUB_ART_886,TCH_7602e517,60.09,84.24,71.98,8,72.1,2025-06-12
STU_25725ae8,SUB_PHY_117,TCH_29eb2101,94.95,79.02,85.23,7,86.4,2025-08-25
STU_25725ae8,SUB_BIO_910,TCH_61765dbd,51.05,77.41,97.24,8,75.23,2025-02-19
STU_0b16bfc8,SUB_ENG_307,TCH_2b2625e5,90.14,85.68,72.5,8,82.77,2025-08-19
STU_0b16bfc8,SUB_BIO_910,TCH_59cac908,75.04,54.11,67.67,7,65.61,2025-10-24
STU_0b16bfc8,SUB_CHE_148,TCH_be7faa8a,83.56,81.16,54.35,9,73.02,2025-02-12
STU_0b16bfc8,SUB_COM_142,TCH_b9608476,75.59,89.09,70.58,9,78.42,2025-10-23
STU_d4ca011a,SUB_COM_142,TCH_61765dbd,81.68,87.91,73.97,8,81.19,2025-11-08
STU_d4ca011a,SUB_MAT_392,TCH_59cac908,75.28,65.29,66.27,8,68.95,2025-03-21
STU_d4ca011a,SUB_CHE_148,TCH_b0dd4864,71.23,75.67,66.72,9,71.21,2025-08-21
STU_d4ca011a,SUB_HIS_105,TCH_fc41ed5e,71.73,90.17,51.77,8,71.22,2025-10-18
STU_f1c153e1,SUB_ART_886,TCH_2b2625e5,76.43,88.92,59.98,7,75.11,2025-02-18
STU_f1c153e1,SUB_HIS_105,TCH_b0dd4864,87.38,72.77,77.13,8,79.09,2025-05-23
STU_f1c153e1,SUB_BIO_910,TCH_b0dd4864,84.26,50.07,87.56,6,73.96,2025-11-12
STU_f1c153e1,SUB_MAT_392,TCH_2b2625e5,72.14,54.18,51.55,8,59.29,2025-01-28
STU_f1c153e1,SUB_COM_142,TCH_59cac908,64.52,97.57,96.98,9,86.36,2025-07-17
STU_2b07bef1,SUB_PHY_117,TCH_7602e517,91.39,91.76,81.62,7,88.26,2025-06-06
STU_2b07bef1,SUB_ENG_307,TCH_61765dbd,98.36,87.64,81.93,7,89.31,2025-11-12
STU_2b07bef1,SUB_HIS_105,TCH_b0dd4864,55.19,63.42,54.31,7,57.64,2025-04-23
STU_2b07bef1,SUB_BIO_910,TCH_82b5b2da,89.08,60.47,70.81,8,73.45,2025-09-18
STU_36e3315c,SUB_CHE_148,TCH_29eb2101,74.73,70.61,71.71,8,72.35,2025-08-29
STU_36e3315c,SUB_PHY_117,TCH_82b5b2da,50.82,97.8,55.26,8,67.96,2025-06-21
STU_36e3315c,SUB_HIS_105,TCH_61765dbd,57.48,96.16,86.21,8,79.95,2025-08-20
STU_36e3315c,SUB_ENG_307,TCH_b9608476,86.49,66.42,53.92,7,68.94,2025-04-16
STU_7009a8ca,SUB_PHY_117,TCH_61765dbd,79.26,63.49,50.58,5,64.44,2025-10-26
STU_7009a8ca,SUB_ENG_307,TCH_7602e517,70.1,90.92,54.44,8,71.82,2025-06-11
STU_7009a8ca,SUB_BIO_910,TCH_7602e517,91.39,61.62,76.14,7,76.38,2025-05-03
STU_7009a8ca,SUB_HIS_105,TCH_b9608476,68.57,72.16,96.39,5,79.04,2025-08-20
STU_1cdd2964,SUB_BIO_910,TCH_2b2625e5,64.09,95.93,50.2,9,70.07,2025-07-04
STU_1cdd2964,SUB_MAT_392,TCH_2b2625e5,86.17,99.13,64.81,8,83.37,2025-08-29
STU_1cdd2964,SUB_CHE_148,TCH_82b5b2da,65.93,77.24,95.08,9,79.42,2025-05-31
STU_1cdd2964,SUB_PHY_117,TCH_2b2625e5,86.24,69.08,73.89,8,76.4,2025-04-08
STU_1cdd2964,SUB_COM_142,TCH_2b2625e5,79.76,81.72,54.13,6,71.87,2025-05-17
STU_fc6060ed,SUB_BIO_910,TCH_b9608476,74.03,71.8,61.64,9,69.16,2025-09-17
STU_fc6060ed,SUB_ART_886,TCH_82b5b2da,50.73,97.58,92.49,10,80.27,2025-10-10
STU_fc6060ed,SUB_CHE_148,TCH_29eb2101,82.7,59.82,91.52,5,78.01,2025-10-07
STU_fc6060ed,SUB_HIS_105,TCH_b0dd4864,59.36,67.21,70.34,6,65.64,2025-05-10
STU_08cb1fe0,SUB_PHY_117,TCH_29eb2101,95.9,68.4,77.62,7,80.64,2025-10-15
STU_08cb1fe0,SUB_CHE_148,TCH_be7faa8a,63.66,58.88,63.36,7,61.97,2025-09-17
STU_08cb1fe0,SUB_MAT_392,TCH_61765dbd,82.42,97.22,74.63,9,84.76,2025-11-05
STU_a394044f,SUB_HIS_105,TCH_29eb2101,77.29,65.82,75.76,6,72.96,2025-04-02
STU_a394044f,SUB_MAT_392,TCH_fc41ed5e,73.65,54.03,63.47,9,63.72,2025-08-06
STU_a394044f,SUB_ENG_307,TCH_59cac908,72.87,69.27,75.78,9,72.64,2025-07-05
STU_ca243b6d,SUB_BIO_910,TCH_2b2625e5,85.5,88.09,90.84,9,88.14,2025-02-25
STU_ca243b6d,SUB_COM_142,TCH_59cac908,83.58,88.95,78.78,9,83.77,2025-06-10
STU_ca243b6d,SUB_HIS_105,TCH_61765dbd,73.63,78.52,84.4,9,78.85,2025-10-17
STU_ca243b6d,SUB_MAT_392,TCH_7602e517,51.67,83.47,85.13,7,73.42,2025-02-05
STU_0b98f938,SUB_ENG_307,TCH_59cac908,85.64,58.43,59.56,7,67.88,2025-07-10
STU_0b98f938,SUB_CHE_148,TCH_2b2625e5,69.84,79.9,83.98,7,77.91,2025-02-09
STU_0b98f938,SUB_COM_142,TCH_b0dd4864,66.36,51.13,85.71,10,67.73,2025-10-16
STU_76e6ac8c,SUB_BIO_910,TCH_59cac908,73.15,64.68,95.94,8,77.92,2025-07-10
STU_76e6ac8c,SUB_PHY_117,TCH_59cac908,77.1,58.99,86.52,10,74.2,2025-03-22
STU_76e6ac8c,SUB_ENG_307,TCH_be7faa8a,83.29,79.35,86.24,9,82.96,2025-05-15
STU_76e6ac8c,SUB_MAT_392,TCH_2b2625e5,64.33,95.35,57.19,9,72.29,2025-05-01
STU_76e6ac8c,SUB_CHE_148,TCH_29eb2101,98.6,76.03,84.64,8,86.42,2025-04-28
STU_4a7967b4,SUB_CHE_148,TCH_b0dd4864,53.73,60.84,54.76,9,56.44,2025-04-27
STU_4a7967b4,SUB_BIO_910,TCH_be7faa8a,52.34,69.57,89.46,8,70.46,2025-05-07
STU_4a7967b4,SUB_ART_886,TCH_b9608476,85.87,65.13,78.85,7,76.62,2025-07-08
STU_4a7967b4,SUB_MAT_392,TCH_2b2625e5,54.49,88.84,88.01,8,77.11,2025-05-10
STU_ed071937,SUB_BIO_910,TCH_59cac908,78.39,62.72,86.15,7,75.75,2025-03-14
STU_ed071937,SUB_HIS_105,TCH_82b5b2da,75.61,58.1,97.9,8,77.2,2025-01-07
STU_ed071937,SUB_ENG_307,TCH_82b5b2da,69.84,55.33,96.07,7,73.75,2025-07-06
STU_ed071937,SUB_CHE_148,TCH_29eb2101,89.04,60.32,77.88,8,75.75,2025-07-29
STU_ed071937,SUB_COM_142,TCH_82b5b2da,62.57,57.35,50.14,10,56.69,2025-01-14
STU_12a29889,SUB_ENG_307,TCH_29eb2101,81.93,75.78,89.42,6,82.38,2025-04-24
STU_12a29889,SUB_HIS_105,TCH_fc41ed5e,55.72,68.82,59.17,7,61.24,2025-02-11
STU_12a29889,SUB_PHY_117,TCH_59cac908,90.08,56.29,61.68,5,69.35,2025-10-13
STU_12a29889,SUB_ART_886,TCH_fc41ed5e,59.43,88.13,66.29,7,71.28,2025-10-11
STU_12a29889,SUB_MAT_392,TCH_fc41ed5e,70.66,82.58,71.72,9,74.99,2025-02-19
STU_52df24e4,SUB_COM_142,TCH_2b2625e5,88.23,70.26,72.15,9,76.88,2025-02-15
STU_52df24e4,SUB_ART_886,TCH_2b2625e5,74.17,72.35,71.62,8,72.71,2025-05-03
STU_52df24e4,SUB_HIS_105,TCH_be7faa8a,79.98,58.24,85.92,8,74.71,2025-10-26
STU_52df24e4,SUB_MAT_392,TCH_b0dd4864,82.18,68.94,93.16,9,81.43,2025-07-28
STU_52df24e4,SUB_ENG_307,TCH_59cac908,76.41,78.51,61.47,7,72.13,2025-01-10
STU_5b96fe10,SUB_HIS_105,TCH_2b2625e5,69.13,65.1,97.82,10,77.35,2025-04-09
STU_5b96fe10,SUB_COM_142,TCH_7602e517,57.44,83.44,60.65,9,67.18,2025-03-04
STU_5b96fe10,SUB_CHE_148,TCH_7602e517,79.3,94.37,80.77,8,84.81,2025-03-11
STU_5b96fe10,SUB_ART_886,TCH_29eb2101,91.0,57.73,56.08,8,68.27,2025-04-24
STU_5b96fe10,SUB_PHY_117,TCH_61765dbd,57.35,63.45,83.94,7,68.25,2025-10-26
STU_afa45daa,SUB_COM_142,TCH_61765dbd,87.75,87.89,87.46,7,87.7,2025-04-18
STU_afa45daa,SUB_CHE_148,TCH_fc41ed5e,51.01,76.1,84.16,10,70.42,2025-04-10
STU_afa45daa,SUB_MAT_392,TCH_61765dbd,97.02,58.21,84.71,6,79.98,2025-08-21
STU_afa45daa,SUB_BIO_910,TCH_29eb2101,96.82,69.58,62.31,10,76.24,2025-11-17
STU_3bc90f51,SUB_ART_886,TCH_59cac908,69.3,80.72,54.01,8,68.01,2025-09-25
STU_3bc90f51,SUB_MAT_392,TCH_2b2625e5,80.29,99.66,71.31,10,83.75,2025-04-15
STU_3bc90f51,SUB_PHY_117,TCH_b9608476,60.78,93.44,53.8,8,69.34,2025-01-31
STU_3bc90f51,SUB_BIO_910,TCH_82b5b2da,81.05,78.42,91.5,9,83.66,2025-06-11
STU_037552af,SUB_PHY_117,TCH_2b2625e5,87.17,71.87,83.84,7,80.96,2025-06-01
STU_037552af,SUB_COM_142,TCH_2b2625e5,52.19,92.93,81.9,9,75.67,2025-02-11
STU_037552af,SUB_CHE_148,TCH_2b2625e5,90.59,95.79,86.82,6,91.07,2025-10-07
STU_037552af,SUB_HIS_105,TCH_fc41ed5e,78.73,92.87,87.29,7,86.3,2025-04-09
STU_037552af,SUB_ART_886,TCH_61765dbd,80.27,84.32,79.34,7,81.31,2025-09-11
STU_a4e07a55,SUB_COM_142,TCH_61765dbd,91.1,50.6,71.24,8,70.98,2025-11-02
STU_a4e07a55,SUB_PHY_117,TCH_2b2625e5,97.12,68.06,74.84,7,80.01,2025-04-06
STU_a4e07a55,SUB_HIS_105,TCH_61765dbd,83.53,95.38,79.92,9,86.28,2025-02-02
STU_79199ab8,SUB_ENG_307,TCH_b9608476,74.01,68.9,95.97,6,79.63,2025-03-04
STU_79199ab8,SUB_MAT_392,TCH_2b2625e5,82.96,86.13,99.85,9,89.65,2025-05-05
STU_79199ab8,SUB_ART_886,TCH_7602e517,92.36,69.62,81.41,8,81.13,2025-04-03
STU_5d2c5212,SUB_COM_142,TCH_82b5b2da,96.95,86.05,69.09,7,84.03,2025-03-15
STU_5d2c5212,SUB_PHY_117,TCH_82b5b2da,52.4,51.79,53.58,8,52.59,2025-02-27
STU_5d2c5212,SUB_MAT_392,TCH_29eb2101,51.82,90.74,72.41,9,71.66,2025-08-06
STU_5d2c5212,SUB_CHE_148,TCH_fc41ed5e,58.66,99.37,54.72,10,70.92,2025-02-09
STU_f7079571,SUB_CHE_148,TCH_59cac908,80.55,94.75,61.51,10,78.94,2025-04-29
STU_f7079571,SUB_MAT_392,TCH_be7faa8a,87.29,51.48,64.49,8,67.75,2025-09-26
STU_f7079571,SUB_PHY_117,TCH_61765dbd,96.71,98.92,90.68,7,95.44,2025-02-17
STU_f7079571,SUB_HIS_105,TCH_29eb2101,79.72,95.62,88.66,8,88.0,2025-01-12
STU_07c29a98,SUB_CHE_148,TCH_82b5b2da,68.29,92.48,78.88,7,79.88,2025-04-20
STU_07c29a98,SUB_MAT_392,TCH_fc41ed5e,87.05,54.73,98.6,7,80.13,2025-08-14
STU_07c29a98,SUB_ART_886,TCH_7602e517,80.38,88.13,53.37,9,73.96,2025-10-29
STU_07c29a98,SUB_BIO_910,TCH_59cac908,62.88,87.47,60.57,7,70.31,2025-07-12
STU_07c29a98,SUB_PHY_117,TCH_be7faa8a,61.21,59.94,94.01,7,71.72,2025-06-29
STU_30e7faeb,SUB_ENG_307,TCH_b0dd4864,55.75,52.93,89.42,7,66.03,2025-01-30
STU_30e7faeb,SUB_CHE_148,TCH_61765dbd,69.59,62.04,84.7,7,72.11,2025-06-01
STU_30e7faeb,SUB_HIS_105,TCH_61765dbd,51.88,62.01,63.8,10,59.23,2025-06-24
STU_30e7faeb,SUB_MAT_392,TCH_82b5b2da,56.93,50.8,67.21,7,58.31,2025-07-14
STU_30e7faeb,SUB_COM_142,TCH_29eb2101,71.33,94.63,61.46,9,75.81,2025-11-01
